"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1893","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:18:05,FALSE,NA,"1350341539164143616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TskSam11",215,TRUE,FALSE,NA,NA
"1894","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:17:31,FALSE,NA,"1350341397316947968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rubanra84326090",492,TRUE,FALSE,NA,NA
"1895","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:17:30,FALSE,NA,"1350341389574279168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Arjun___suriya",215,TRUE,FALSE,NA,NA
"1896","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:17:04,FALSE,NA,"1350341284209123333",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tarantino1World",215,TRUE,FALSE,NA,NA
"1897","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:15:57,FALSE,NA,"1350341003211771904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TskSam11",492,TRUE,FALSE,NA,NA
"1898","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:15:00,FALSE,NA,"1350340763054292992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","santhoshrock14",215,TRUE,FALSE,NA,NA
"1899","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:14:49,FALSE,NA,"1350340714148683777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thalaivarism07",492,TRUE,FALSE,NA,NA
"1900","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:14:46,FALSE,NA,"1350340701804847105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3Masslogesh",492,TRUE,FALSE,NA,NA
"1901","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:14:12,FALSE,NA,"1350340560087703554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abimanyusfc24",215,TRUE,FALSE,NA,NA
"1902","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:14:01,FALSE,NA,"1350340514311098371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abimanyusfc24",492,TRUE,FALSE,NA,NA
"1903","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:13:22,FALSE,NA,"1350340351572119554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sasikumar996665",215,TRUE,FALSE,NA,NA
"1904","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:13:06,FALSE,NA,"1350340282097668096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Assaultsethu7",215,TRUE,FALSE,NA,NA
"1905","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:12:25,FALSE,NA,"1350340110852751362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","en_uyir_suriya_",215,TRUE,FALSE,NA,NA
"1906","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:12:15,FALSE,NA,"1350340068230086659",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdithiyaaV",492,TRUE,FALSE,NA,NA
"1907","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:11:39,FALSE,NA,"1350339920745779200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adarsh85793485",492,TRUE,FALSE,NA,NA
"1908","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:10:53,FALSE,NA,"1350339726046158852",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghouse_offl",492,TRUE,FALSE,NA,NA
"1909","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:09:45,FALSE,NA,"1350339441026609152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasniAchu",492,TRUE,FALSE,NA,NA
"1910","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:08:35,FALSE,NA,"1350339148398297089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saisurya_offl",492,TRUE,FALSE,NA,NA
"1911","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:08:11,FALSE,NA,"1350339047625953284",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","S_u_R_i_Y_a_a",215,TRUE,FALSE,NA,NA
"1912","@iam_mohanIal @Dinesh16423413 @actorvijay @Jeni_Viji Number of ww 200 cr grossers 
For kollywood 
#Thalapathy
#Chiyaan
#Rajini",FALSE,1,"iam_mohanIal",2021-01-16 07:08:00,FALSE,"1350333870785220608","1350339001677299712","1264460033397411842","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamThalapathyYn",0,FALSE,FALSE,NA,NA
"1913","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:07:04,FALSE,NA,"1350338766787866627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mouli_offl",492,TRUE,FALSE,NA,NA
"1914","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:06:27,FALSE,NA,"1350338609925087232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGN2532A",215,TRUE,FALSE,NA,NA
"1915","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:05:11,FALSE,NA,"1350338289736192001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FranklinAthreya",492,TRUE,FALSE,NA,NA
"1916","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:05:06,FALSE,NA,"1350338270714990595",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7e7fb8e20e00431",492,TRUE,FALSE,NA,NA
"1917","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:04:51,FALSE,NA,"1350338208643518468",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chandra46177168",492,TRUE,FALSE,NA,NA
"1918","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:04:43,FALSE,NA,"1350338172685672456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its_Rajubai",492,TRUE,FALSE,NA,NA
"1919","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:04:12,FALSE,NA,"1350338042947534848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srikanth_ss5",492,TRUE,FALSE,NA,NA
"1920","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:04:09,FALSE,NA,"1350338033640378368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johnywa16647445",492,TRUE,FALSE,NA,NA
"1921","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:03:55,FALSE,NA,"1350337971191336965",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuriyaV77916781",492,TRUE,FALSE,NA,NA
"1922","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:03:01,FALSE,NA,"1350337747966328833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Suriya40_",215,TRUE,FALSE,NA,NA
"1923","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:01:47,FALSE,NA,"1350337436115562497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","naveensachin29",215,TRUE,FALSE,NA,NA
"1924","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 07:01:33,FALSE,NA,"1350337378804670465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daitah1",215,TRUE,FALSE,NA,NA
"1925","RT @srikanthkaran33: Dont get wrong brother, records are meant to be broken and Superstar status will be changed, Rajini himself told. Howe…",FALSE,0,NA,2021-01-16 07:00:38,FALSE,NA,"1350337146788352003",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thalaivar_12",2,TRUE,FALSE,NA,NA
"1926","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:00:37,FALSE,NA,"1350337140706533376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daitah1",492,TRUE,FALSE,NA,NA
"1927","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 07:00:02,FALSE,NA,"1350336994484764678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhinivesh16",492,TRUE,FALSE,NA,NA
"1928","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:59:46,FALSE,NA,"1350336930366386176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjaanism2",492,TRUE,FALSE,NA,NA
"1929","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:59:27,FALSE,NA,"1350336851014414336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VigneshDamoda10",215,TRUE,FALSE,NA,NA
"1930","RT @TVA_Rockers: Number of WW 100 Cr Grossers for every star in TN <U+0001F4E2><U+0001F3C6>

#Rajini - 5
#Kamal - 1
#Vijay - 8 <U+0001F451>
#Ajith - 2
#Suriya - 1 
#Vikram…",FALSE,0,NA,2021-01-16 06:55:42,FALSE,NA,"1350335906469724160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MASTER___2021",28,TRUE,FALSE,NA,NA
"1931","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:54:47,FALSE,NA,"1350335675191668742",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SfcStephin",215,TRUE,FALSE,NA,NA
"1932","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:54:19,FALSE,NA,"1350335557528739840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gobinath_suriya",215,TRUE,FALSE,NA,NA
"1933","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:54:11,FALSE,NA,"1350335525522079746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BangaloreSFC",492,TRUE,FALSE,NA,NA
"1934","RT @TVA_Rockers: Number of WW 100 Cr Grossers for every star in TN <U+0001F4E2><U+0001F3C6>

#Rajini - 5
#Kamal - 1
#Vijay - 8 <U+0001F451>
#Ajith - 2
#Suriya - 1 
#Vikram…",FALSE,0,NA,2021-01-16 06:54:10,FALSE,NA,"1350335519759036419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAFANKH12652439",28,TRUE,FALSE,NA,NA
"1935","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:53:41,FALSE,NA,"1350335396761268225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnSari_2255",492,TRUE,FALSE,NA,NA
"1936","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:53:35,FALSE,NA,"1350335374053130240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KillerElan_Offl",492,TRUE,FALSE,NA,NA
"1937","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:53:34,FALSE,NA,"1350335367661162499",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnSari_2255",215,TRUE,FALSE,NA,NA
"1938","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:52:45,FALSE,NA,"1350335161355812865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karthick_543__",492,TRUE,FALSE,NA,NA
"1939","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:50:59,FALSE,NA,"1350334717862678528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoKESh2207",492,TRUE,FALSE,NA,NA
"1940","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:50:35,FALSE,NA,"1350334617472012288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bibiyan50925746",492,TRUE,FALSE,NA,NA
"1941","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:49:51,FALSE,NA,"1350334432629014530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","azif98630851",492,TRUE,FALSE,NA,NA
"1942","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:49:38,FALSE,NA,"1350334377029365760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajuBhai1211",492,TRUE,FALSE,NA,NA
"1943","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:49:16,FALSE,NA,"1350334285522341888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ajay13591775",215,TRUE,FALSE,NA,NA
"1944","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:48:51,FALSE,NA,"1350334183311228931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vinayak_Beast",492,TRUE,FALSE,NA,NA
"1945","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:47:16,FALSE,NA,"1350333782927179777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AannmaryS",492,TRUE,FALSE,NA,NA
"1946","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:47:13,FALSE,NA,"1350333771845779459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RJJEEVA6",492,TRUE,FALSE,NA,NA
"1947","RT @devashak: Does #Vijay &amp; his fans need these sort of publicity.
From MGR #Rajinikanth days people from low income strata watch their mov…",FALSE,0,NA,2021-01-16 06:46:51,FALSE,NA,"1350333680158433286",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Itz_RahulTweet",66,TRUE,FALSE,NA,NA
"1948","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:46:51,FALSE,NA,"1350333679659204608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gobinath_suriya",492,TRUE,FALSE,NA,NA
"1949","RT @devashak: Does #Vijay &amp; his fans need these sort of publicity.
From MGR #Rajinikanth days people from low income strata watch their mov…",FALSE,0,NA,2021-01-16 06:44:28,FALSE,NA,"1350333079030677506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sachinssenthil",66,TRUE,FALSE,NA,NA
"1950","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:44:13,FALSE,NA,"1350333015499579392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gayanivi",215,TRUE,FALSE,NA,NA
"1951","Dont get wrong brother, records are meant to be broken and Superstar status will be changed, Rajini himself told. H… https://t.co/4UImTQiR8y",FALSE,5,NA,2021-01-16 06:42:08,TRUE,NA,"1350332490016202754",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","srikanthkaran33",2,FALSE,FALSE,NA,NA
"1952","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:41:46,FALSE,NA,"1350332399867949056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cruise112233",215,TRUE,FALSE,NA,NA
"1953","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:41:41,FALSE,NA,"1350332377692717057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abishek55951269",492,TRUE,FALSE,NA,NA
"1954","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:41:32,FALSE,NA,"1350332338417274882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CutieSabee",215,TRUE,FALSE,NA,NA
"1955","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:41:12,FALSE,NA,"1350332256468942851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rahinraj_Offl",492,TRUE,FALSE,NA,NA
"1956","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:40:32,FALSE,NA,"1350332089401442306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loddy001",215,TRUE,FALSE,NA,NA
"1957","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:39:31,FALSE,NA,"1350331831044870144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrSuriyaanto",215,TRUE,FALSE,NA,NA
"1958","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:39:29,FALSE,NA,"1350331822366879744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Athreya_Deva_G",215,TRUE,FALSE,NA,NA
"1959","RT @itzsKarthick: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Kar…",FALSE,0,NA,2021-01-16 06:39:27,FALSE,NA,"1350331813978271744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aravind00542771",215,TRUE,FALSE,NA,NA
"1960","RT @Ramk8068: Number of WW 100 Cr Grossers for Kollywood Actor <U+0001F44D>

• #Rajini  -  9
• #Suriya - 8
• Vijay      - 8
•Ajith       - 5
• Karthi…",FALSE,0,NA,2021-01-16 06:38:22,FALSE,NA,"1350331541872730114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Athreya_Deva_G",492,TRUE,FALSE,NA,NA
